entity_id,trip_id,route_id,start_time,start_date,stop_id,stop_sequence,arrival_delay_sec,arrival_delay_min,arrival_time,departure_delay_sec,departure_time,fetched_at
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,23653,2,-200,-3.3,1773213759,160,1773214120,2026-03-11T22:06:00.398481
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,23655,3,100,1.7,1773214600,116,1773214616,2026-03-11T22:06:00.398510
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,236593,4,-34,-0.6,1773215725,0,1773215742,2026-03-11T22:06:00.398539
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,23701,5,-448,-7.5,1773216631,0,1773217028,2026-03-11T22:06:00.398567
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,237040,6,-53,-0.9,1773217986,0,1773218001,2026-03-11T22:06:00.398595
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,23711,7,-193,-3.2,1773218566,0,1773218753,2026-03-11T22:06:00.398634
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,23722,8,-57,-0.9,1773219602,0,1773219617,2026-03-11T22:06:00.398663
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,23721,9,-129,-2.1,1773220730,0,0,2026-03-11T22:06:00.398700
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,2830203,1,0,0.0,0,142,1773208042,2026-03-11T22:06:00.398752
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,2821141,2,-88,-1.5,1773209911,0,1773209931,2026-03-11T22:06:00.398782
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,28231,3,-254,-4.2,1773211245,0,1773211321,2026-03-11T22:06:00.398811
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,28261,4,-253,-4.2,1773212566,0,1773212584,2026-03-11T22:06:00.398840
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,28251,5,-209,-3.5,1773214710,251,1773215171,2026-03-11T22:06:00.398868
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,283113,6,54,0.9,1773216834,70,1773216850,2026-03-11T22:06:00.398907
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,28317,7,-68,-1.1,1773218211,181,1773218461,2026-03-11T22:06:00.398937
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,283112,8,-89,-1.5,1773220290,0,1773220309,2026-03-11T22:06:00.398965
20260311_220536_27,523.110326.4.1645,4T.C.523,16:45:00,20260311,284012,9,-209,-3.5,1773223290,0,0,2026-03-11T22:06:00.398992
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,2790150,1,0,0.0,0,42,1773216942,2026-03-11T22:06:00.399125
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,284514,2,261,4.3,1773217761,292,1773217792,2026-03-11T22:06:00.399158
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,284727,3,262,4.4,1773218362,327,1773218427,2026-03-11T22:06:00.399188
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,2847104,4,247,4.1,1773218527,309,1773218589,2026-03-11T22:06:00.399227
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,2790135,5,110,1.8,1773219110,129,1773219129,2026-03-11T22:06:00.399256
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,2790133,6,69,1.1,1773219549,88,1773219568,2026-03-11T22:06:00.399286
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28461,7,6,0.1,1773219966,27,1773219987,2026-03-11T22:06:00.399315
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28501,8,0,0.0,0,0,0,2026-03-11T22:06:00.399344
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28506,9,0,0.0,0,0,0,2026-03-11T22:06:00.399370
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28484,10,-167,-2.8,1773221772,0,1773221814,2026-03-11T22:06:00.399399
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28482,11,-62,-1.0,1773222057,0,1773222081,2026-03-11T22:06:00.399437
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28486,12,0,0.0,0,0,0,2026-03-11T22:06:00.399464
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28494,13,0,0.0,0,0,0,2026-03-11T22:06:00.399489
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28492,14,0,0.0,0,0,0,2026-03-11T22:06:00.399516
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,285030,15,-184,-3.1,1773223735,0,1773223762,2026-03-11T22:06:00.399543
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28504,16,0,0.0,0,0,0,2026-03-11T22:06:00.399569
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,285031,17,-697,-11.6,1773225202,0,1773225534,2026-03-11T22:06:00.399597
20260311_220536_28,543.090326.31.1915,4T.C.543,19:15:00,20260311,28521,18,-367,-6.1,1773226732,0,0,2026-03-11T22:06:00.399623
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,2790138,1,0,0.0,0,0,0,2026-03-11T22:06:00.399678
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,279539,2,-372,-6.2,1773206327,153,1773206853,2026-03-11T22:06:00.399708
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28004,3,-188,-3.1,1773208911,0,1773208939,2026-03-11T22:06:00.399748
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28002,4,-180,-3.0,1773209519,362,1773210062,2026-03-11T22:06:00.399777
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28661,5,273,4.5,1773211773,316,1773211816,2026-03-11T22:06:00.399816
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28203,6,563,9.4,1773214763,575,1773214775,2026-03-11T22:06:00.399846
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,281842,7,1,0.0,1773215701,14,1773215714,2026-03-11T22:06:00.399913
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28302,8,670,11.2,1773217570,747,1773217947,2026-03-11T22:06:00.399977
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,2821141,9,409,6.8,1773219709,452,1773219752,2026-03-11T22:06:00.400073
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28231,10,362,6.0,1773221162,379,1773221179,2026-03-11T22:06:00.400115
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28261,11,384,6.4,1773222384,398,1773222398,2026-03-11T22:06:00.400145
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28241,12,0,0.0,0,0,0,2026-03-11T22:06:00.400173
20260311_220536_29,569.090326.45.1530,4T.C.569,15:30:00,20260311,28251,13,-1324,-22.1,1773224575,0,0,2026-03-11T22:06:00.400214
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,2790138,1,0,0.0,0,0,0,2026-03-11T22:06:00.400283
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,284514,2,0,0.0,0,0,0,2026-03-11T22:06:00.400311
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,2790127,3,0,0.0,0,0,0,2026-03-11T22:06:00.400337
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,279520,4,0,0.0,0,0,0,2026-03-11T22:06:00.400362
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,279512,5,0,0.0,0,0,0,2026-03-11T22:06:00.400388
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,279535,6,0,0.0,0,0,0,2026-03-11T22:06:00.400414
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,279537,7,0,0.0,0,0,0,2026-03-11T22:06:00.400438
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,279539,8,0,0.0,0,0,0,2026-03-11T22:06:00.400463
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,28004,9,0,0.0,0,0,0,2026-03-11T22:06:00.400488
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,28002,10,-56,-0.9,1773216243,95,1773216395,2026-03-11T22:06:00.400527
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,28642,11,-226,-3.8,1773218233,0,1773218254,2026-03-11T22:06:00.400556
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,28043,12,-301,-5.0,1773219838,0,1773219952,2026-03-11T22:06:00.400583
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,28061,13,-387,-6.5,1773221252,0,1773221271,2026-03-11T22:06:00.400625
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,28711,14,-731,-12.2,1773222888,0,1773222906,2026-03-11T22:06:00.400652
20260311_220536_30,571.090326.31.1720,4T.C.571,17:20:00,20260311,28702,15,-1012,-16.9,1773224287,0,0,2026-03-11T22:06:00.400678
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,2095,1,0,0.0,0,0,0,2026-03-11T22:06:00.400744
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,26001,2,0,0.0,0,0,0,2026-03-11T22:06:00.400772
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,4532,3,0,0.0,0,0,0,2026-03-11T22:06:00.400798
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,26042,4,0,0.0,0,0,0,2026-03-11T22:06:00.400823
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,26203,5,311,5.2,1773210611,326,1773210626,2026-03-11T22:06:00.400861
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,26262,6,52,0.9,1773211732,77,1773211757,2026-03-11T22:06:00.400890
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,263027,7,-302,-5.0,1773213177,8,1773215288,2026-03-11T22:06:00.400918
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,263130,8,-61,-1.0,1773216838,62,1773216962,2026-03-11T22:06:00.400946
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,255069,9,185,3.1,1773218945,282,1773219042,2026-03-11T22:06:00.400974
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,25503,10,-72,-1.2,1773220547,276,1773220896,2026-03-11T22:06:00.401003
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,255058,11,38,0.6,1773221738,106,1773221806,2026-03-11T22:06:00.401061
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,25482,12,244,4.1,1773222364,364,1773222484,2026-03-11T22:06:00.401090
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,254918,13,215,3.6,1773222875,396,1773223056,2026-03-11T22:06:00.401118
20260311_220536_31,771.090326.127.1600,4T.C.771,16:00:00,20260311,25511,14,361,6.0,1773223981,0,0,2026-03-11T22:06:00.401145
20260311_220536_32,KN73.110326.4.N.2.1952,4T.T.SCO,19:52:00,20260311,2533211,1,0,0.0,0,1165,1773220285,2026-03-11T22:06:00.401207
20260311_220536_32,KN73.110326.4.N.2.1952,4T.T.SCO,19:52:00,20260311,253481,2,1067,17.8,1773220667,1084,1773220744,2026-03-11T22:06:00.401237
20260311_220536_32,KN73.110326.4.N.2.1952,4T.T.SCO,19:52:00,20260311,253591,3,1096,18.3,1773221236,1112,1773221312,2026-03-11T22:06:00.401264
20260311_220536_32,KN73.110326.4.N.2.1952,4T.T.SCO,19:52:00,20260311,2541191,4,1100,18.3,1773221840,0,0,2026-03-11T22:06:00.401291
20260311_220536_33,KN81.110326.4.N.2.2104,4T.T.SCO,21:04:00,20260311,2533211,1,0,0.0,0,609,1773224049,2026-03-11T22:06:00.401339
20260311_220536_33,KN81.110326.4.N.2.2104,4T.T.SCO,21:04:00,20260311,253481,2,519,8.7,1773224439,518,1773224498,2026-03-11T22:06:00.401367
20260311_220536_33,KN81.110326.4.N.2.2104,4T.T.SCO,21:04:00,20260311,253591,3,527,8.8,1773224987,520,1773225040,2026-03-11T22:06:00.401404
20260311_220536_33,KN81.110326.4.N.2.2104,4T.T.SCO,21:04:00,20260311,2541191,4,524,8.7,1773225584,0,0,2026-03-11T22:06:00.401431
20260311_220536_34,KN86.110326.4.N.2.2031,4T.T.SCO,20:31:00,20260311,2541191,1,0,0.0,0,712,1773222172,2026-03-11T22:06:00.401479
20260311_220536_34,KN86.110326.4.N.2.2031,4T.T.SCO,20:31:00,20260311,253591,2,562,9.4,1773222562,569,1773222629,2026-03-11T22:06:00.401508
20260311_220536_34,KN86.110326.4.N.2.2031,4T.T.SCO,20:31:00,20260311,253481,3,572,9.5,1773223112,559,1773223159,2026-03-11T22:06:00.401545
20260311_220536_34,KN86.110326.4.N.2.2031,4T.T.SCO,20:31:00,20260311,2533211,4,590,9.8,1773223730,0,0,2026-03-11T22:06:00.401573
20260311_220536_35,KN90.110326.4.N.2.2208,4T.T.SCO,22:12:00,20260311,2541191,1,0,0.0,0,0,0,2026-03-11T22:06:00.401621
20260311_220536_35,KN90.110326.4.N.2.2208,4T.T.SCO,22:12:00,20260311,253591,2,0,0.0,0,0,0,2026-03-11T22:06:00.401648
20260311_220536_35,KN90.110326.4.N.2.2208,4T.T.SCO,22:12:00,20260311,253481,3,0,0.0,0,0,0,2026-03-11T22:06:00.401675
20260311_220536_35,KN90.110326.4.N.2.2208,4T.T.SCO,22:12:00,20260311,2533211,4,0,0.0,0,0,0,2026-03-11T22:06:00.401701
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,600033,1,0,0.0,0,49,1773169249,2026-03-11T22:06:00.401778
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,BSBDT,2,0,0.0,0,0,0,2026-03-11T22:06:00.401806
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,247426,3,539,9.0,1773176879,518,1773176978,2026-03-11T22:06:00.401836
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,247055,4,306,5.1,1773178266,295,1773178495,2026-03-11T22:06:00.401866
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2460143,5,608,10.1,1773183308,853,1773184033,2026-03-11T22:06:00.401906
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2450173,6,718,12.0,1773188038,717,1773188217,2026-03-11T22:06:00.401935
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,245240,7,647,10.8,1773188507,555,1773188535,2026-03-11T22:06:00.401963
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,245526,8,596,9.9,1773189476,577,1773189577,2026-03-11T22:06:00.401991
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,244835,9,528,8.8,1773190368,556,1773190516,2026-03-11T22:06:00.402048
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,244738,10,512,8.5,1773191132,613,1773191293,2026-03-11T22:06:00.402081
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,244131,11,534,8.9,1773192174,567,1773192267,2026-03-11T22:06:00.402120
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,244086,12,326,5.4,1773193706,333,1773193833,2026-03-11T22:06:00.402149
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,244648,13,159,2.6,1773195879,200,1773196040,2026-03-11T22:06:00.402177
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,243927,14,2,0.0,1773197642,36,1773197736,2026-03-11T22:06:00.402206
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,243067,15,597,9.9,1773201057,472,1773201112,2026-03-11T22:06:00.402245
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2429102,16,1638,27.3,1773202938,1728,1773203088,2026-03-11T22:06:00.402274
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,242142,17,1816,30.3,1773206056,1903,1773206203,2026-03-11T22:06:00.402313
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,242061,18,1815,30.2,1773209295,1267,1773209347,2026-03-11T22:06:00.402342
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2320311,19,1188,19.8,1773211788,1214,1773211934,2026-03-11T22:06:00.402371
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,229271,20,1628,27.1,1773213548,1602,1773213702,2026-03-11T22:06:00.402399
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2283231,21,1848,30.8,1773214848,1891,1773214951,2026-03-11T22:06:00.402427
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2259942,22,2081,34.7,1773216761,2128,1773216868,2026-03-11T22:06:00.402455
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2250791,23,2220,37.0,1773217740,2226,1773217866,2026-03-11T22:06:00.402483
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2077303,24,2351,39.2,1773220391,2379,1773220539,2026-03-11T22:06:00.402512
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2135232,25,2732,45.5,1773221972,0,0,2026-03-11T22:06:00.402550
20260311_220536_36,NT32.1352.090326.124.X.7.88632913,4T.T.NT32,06:00:00,20260311,2000324,26,2600,43.3,1773222800,2600,0,2026-03-11T22:06:00.402578
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,2560694,1,0,0.0,0,5,1773214145,2026-03-11T22:06:00.402656
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,2560713,2,22,0.4,1773214282,29,1773214349,2026-03-11T22:06:00.402688
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,256322,3,46,0.8,1773214606,49,1773214669,2026-03-11T22:06:00.402717
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,256852,4,140,2.3,1773214880,140,1773214940,2026-03-11T22:06:00.402745
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,2569142,5,120,2.0,1773215280,117,1773215337,2026-03-11T22:06:00.402775
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,2571162,6,44,0.7,1773215804,67,1773215887,2026-03-11T22:06:00.402804
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,257362,7,375,6.2,1773216615,401,1773216701,2026-03-11T22:06:00.402833
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,257462,8,679,11.3,1773217399,739,1773217459,2026-03-11T22:06:00.402903
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,2575142,9,862,14.4,1773218242,917,1773218297,2026-03-11T22:06:00.402943
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,2575132,10,796,13.3,1773218956,858,1773219018,2026-03-11T22:06:00.402974
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,2576342,11,768,12.8,1773219228,841,1773219301,2026-03-11T22:06:00.403003
20260311_220536_37,SN67.110326.4.N.2.1829,4T.T.SHL,18:29:00,20260311,2576352,12,777,12.9,1773219417,828,1773219468,2026-03-11T22:06:00.403074
